record_id,golden_id,cpse_source,raw_description,unspsc_code,unit_price_inr
REC_2092,4,OIL,"8 INCH, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2093,4,IOCL,"BUTTERFLY VALVE, 8 IN, PN16, Cast Iron",40141615,28000
REC_2094,4,IOCL,"8 IN, BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2095,4,ONGC,"BUTTERFLY VALVE, 8 "", Cast Iron, PN16",40141615,28000
REC_2096,4,OIL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 """,40141615,28000
REC_2097,4,BPCL,"Cast Iron, BUTTERFLY VALVE, 8 IN, PN16",40141615,28000
REC_2098,4,BPCL,"PN16, Cast Iron, 8 "", BUTTERFLY VALVE",40141615,28000
REC_2099,4,ONGC,"Cast Iron, 8 INCH, BUTTERFLY VALVE, PN16",40141615,28000
REC_2100,4,IOCL,"PN16, 8 IN, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2101,4,BPCL,"BUTTERFLY VALVE, Cast Iron, PN16, 8 INCH",40141615,28000
REC_2102,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 """,40141615,28000
REC_2103,4,ONGC,"BUTTERFLY VALVE, Cast Iron, 8 "", PN16",40141615,28000
REC_2104,4,BPCL,"BUTTERFLY VALVE, 8 INCH, Cast Iron, PN16",40141615,28000
REC_2105,4,OIL,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2106,4,IOCL,"BUTTERFLY VALVE, 8 IN, Cast Iron, PN16",40141615,28000
REC_2107,4,IOCL,"PN16, 8 IN, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2108,4,ONGC,"BUTTERFLY VALVE, 8 IN, Cast Iron, PN16",40141615,28000
REC_2109,4,OIL,"8 "", BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2110,4,OIL,"PN16, Cast Iron, 8 "", BUTTERFLY VALVE",40141615,28000
REC_2111,4,BPCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 INCH",40141615,28000
REC_2112,4,OIL,"Cast Iron, 8 INCH, BUTTERFLY VALVE, PN16",40141615,28000
REC_2113,4,IOCL,"Cast Iron, 8 IN, PN16, BUTTERFLY VALVE",40141615,28000
REC_2114,4,IOCL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 INCH",40141615,28000
REC_2115,4,ONGC,"BUTTERFLY VALVE, PN16, 8 IN, Cast Iron",40141615,28000
REC_2116,4,IOCL,"BUTTERFLY VALVE, PN16, 8 IN, Cast Iron",40141615,28000
REC_2117,4,BPCL,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2118,4,BPCL,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2119,4,BPCL,"8 IN, PN16, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2120,4,OIL,"PN16, 8 INCH, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2121,4,OIL,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2122,4,OIL,"8 IN, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2123,4,IOCL,"BUTTERFLY VALVE, PN16, 8 IN, Cast Iron",40141615,28000
REC_2124,4,IOCL,"Cast Iron, 8 IN, PN16, BUTTERFLY VALVE",40141615,28000
REC_2125,4,OIL,"BUTTERFLY VALVE, PN16, Cast Iron, 8 INCH",40141615,28000
REC_2126,4,ONGC,"BUTTERFLY VALVE, Cast Iron, 8 "", PN16",40141615,28000
REC_2127,4,OIL,"PN16, 8 IN, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2128,4,BPCL,"8 INCH, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2129,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2130,4,OIL,"BUTTERFLY VALVE, 8 IN, PN16, Cast Iron",40141615,28000
REC_2131,4,BPCL,"BUTTERFLY VALVE, Cast Iron, PN16, 8 """,40141615,28000
REC_2132,4,BPCL,"PN16, 8 "", BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2133,4,IOCL,"8 "", BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2134,4,ONGC,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2135,4,OIL,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2136,4,OIL,"BUTTERFLY VALVE, PN16, Cast Iron, 8 IN",40141615,28000
REC_2137,4,IOCL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 INCH",40141615,28000
REC_2138,4,IOCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 IN",40141615,28000
REC_2139,4,IOCL,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2140,4,IOCL,"PN16, 8 INCH, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2141,4,IOCL,"BUTTERFLY VALVE, PN16, 8 IN, Cast Iron",40141615,28000
REC_2142,4,OIL,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2143,4,IOCL,"8 INCH, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2144,4,OIL,"PN16, 8 IN, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2145,4,IOCL,"PN16, BUTTERFLY VALVE, 8 IN, Cast Iron",40141615,28000
REC_2146,4,BPCL,"Cast Iron, PN16, BUTTERFLY VALVE, 8 """,40141615,28000
REC_2147,4,BPCL,"BUTTERFLY VALVE, 8 IN, PN16, Cast Iron",40141615,28000
REC_2148,4,BPCL,"8 "", Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2149,4,OIL,"8 INCH, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2150,4,ONGC,"BUTTERFLY VALVE, Cast Iron, PN16, 8 INCH",40141615,28000
REC_2151,4,BPCL,"8 IN, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2152,4,ONGC,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2153,4,ONGC,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2154,4,BPCL,"PN16, 8 IN, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2155,4,ONGC,"PN16, Cast Iron, BUTTERFLY VALVE, 8 IN",40141615,28000
REC_2156,4,IOCL,"Cast Iron, BUTTERFLY VALVE, 8 IN, PN16",40141615,28000
REC_2157,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 """,40141615,28000
REC_2158,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2159,4,BPCL,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2160,4,OIL,"Cast Iron, PN16, BUTTERFLY VALVE, 8 """,40141615,28000
REC_2161,4,ONGC,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2162,4,ONGC,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2163,4,OIL,"BUTTERFLY VALVE, Cast Iron, 8 IN, PN16",40141615,28000
REC_2164,4,ONGC,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2165,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 """,40141615,28000
REC_2166,4,IOCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 """,40141615,28000
REC_2167,4,IOCL,"8 IN, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2168,4,BPCL,"8 "", BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2169,4,BPCL,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2170,4,IOCL,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2171,4,OIL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 IN",40141615,28000
REC_2172,4,OIL,"BUTTERFLY VALVE, 8 INCH, PN16, Cast Iron",40141615,28000
REC_2173,4,IOCL,"8 IN, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2174,4,OIL,"Cast Iron, BUTTERFLY VALVE, 8 INCH, PN16",40141615,28000
REC_2175,4,BPCL,"8 IN, Cast Iron, PN16, BUTTERFLY VALVE",40141615,28000
REC_2176,4,ONGC,"Cast Iron, PN16, BUTTERFLY VALVE, 8 INCH",40141615,28000
REC_2177,4,IOCL,"BUTTERFLY VALVE, Cast Iron, PN16, 8 INCH",40141615,28000
REC_2178,4,BPCL,"Cast Iron, BUTTERFLY VALVE, 8 INCH, PN16",40141615,28000
REC_2179,4,IOCL,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2180,4,OIL,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2181,4,ONGC,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2182,4,OIL,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2183,4,IOCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 INCH",40141615,28000
REC_2184,4,BPCL,"Cast Iron, BUTTERFLY VALVE, 8 "", PN16",40141615,28000
REC_2185,4,IOCL,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2186,4,IOCL,"BUTTERFLY VALVE, 8 IN, PN16, Cast Iron",40141615,28000
REC_2187,4,ONGC,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2188,4,BPCL,"8 IN, BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2189,4,ONGC,"PN16, Cast Iron, BUTTERFLY VALVE, 8 INCH",40141615,28000
REC_2190,4,BPCL,"Cast Iron, BUTTERFLY VALVE, 8 INCH, PN16",40141615,28000
REC_2191,4,ONGC,"BUTTERFLY VALVE, PN16, Cast Iron, 8 INCH",40141615,28000
REC_2192,4,IOCL,"BUTTERFLY VALVE, PN16, Cast Iron, 8 """,40141615,28000
REC_2193,4,OIL,"PN16, 8 INCH, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2194,4,BPCL,"BUTTERFLY VALVE, Cast Iron, 8 "", PN16",40141615,28000
REC_2195,4,ONGC,"8 INCH, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2196,4,ONGC,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2197,4,IOCL,"Cast Iron, 8 "", BUTTERFLY VALVE, PN16",40141615,28000
REC_2198,4,IOCL,"PN16, BUTTERFLY VALVE, 8 IN, Cast Iron",40141615,28000
REC_2199,4,OIL,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2200,4,ONGC,"PN16, 8 IN, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2201,4,BPCL,"8 INCH, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2202,4,IOCL,"BUTTERFLY VALVE, PN16, Cast Iron, 8 IN",40141615,28000
REC_2203,4,OIL,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2204,4,OIL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 IN",40141615,28000
REC_2205,4,IOCL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 IN",40141615,28000
REC_2206,4,IOCL,"PN16, 8 IN, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2207,4,IOCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 IN",40141615,28000
REC_2208,4,BPCL,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2209,4,OIL,"8 "", BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2210,4,IOCL,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2211,4,OIL,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2212,4,OIL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2213,4,OIL,"Cast Iron, 8 "", PN16, BUTTERFLY VALVE",40141615,28000
REC_2214,4,IOCL,"Cast Iron, PN16, BUTTERFLY VALVE, 8 IN",40141615,28000
REC_2215,4,IOCL,"8 IN, PN16, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2216,4,BPCL,"BUTTERFLY VALVE, PN16, 8 INCH, Cast Iron",40141615,28000
REC_2217,4,ONGC,"PN16, BUTTERFLY VALVE, 8 IN, Cast Iron",40141615,28000
REC_2218,4,BPCL,"BUTTERFLY VALVE, Cast Iron, 8 IN, PN16",40141615,28000
REC_2219,4,BPCL,"PN16, BUTTERFLY VALVE, 8 "", Cast Iron",40141615,28000
REC_2220,4,ONGC,"BUTTERFLY VALVE, Cast Iron, 8 IN, PN16",40141615,28000
REC_2221,4,ONGC,"Cast Iron, BUTTERFLY VALVE, PN16, 8 """,40141615,28000
REC_2222,4,IOCL,"8 IN, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2223,4,BPCL,"8 "", PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2224,4,ONGC,"8 INCH, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2225,4,ONGC,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2226,4,IOCL,"BUTTERFLY VALVE, PN16, Cast Iron, 8 INCH",40141615,28000
REC_2227,4,ONGC,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2228,4,OIL,"Cast Iron, 8 IN, PN16, BUTTERFLY VALVE",40141615,28000
REC_2229,4,IOCL,"PN16, BUTTERFLY VALVE, 8 IN, Cast Iron",40141615,28000
REC_2230,4,BPCL,"Cast Iron, BUTTERFLY VALVE, 8 IN, PN16",40141615,28000
REC_2231,4,BPCL,"Cast Iron, PN16, BUTTERFLY VALVE, 8 """,40141615,28000
REC_2232,4,ONGC,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2233,4,IOCL,"PN16, Cast Iron, 8 INCH, BUTTERFLY VALVE",40141615,28000
REC_2234,4,ONGC,"8 INCH, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2235,4,BPCL,"8 IN, PN16, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2236,4,ONGC,"PN16, Cast Iron, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2237,4,IOCL,"Cast Iron, 8 INCH, PN16, BUTTERFLY VALVE",40141615,28000
REC_2238,4,IOCL,"Cast Iron, 8 IN, BUTTERFLY VALVE, PN16",40141615,28000
REC_2239,4,IOCL,"8 INCH, BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2240,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2241,4,IOCL,"Cast Iron, 8 INCH, PN16, BUTTERFLY VALVE",40141615,28000
REC_2242,4,IOCL,"PN16, 8 "", BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2243,4,ONGC,"8 INCH, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2244,4,ONGC,"PN16, BUTTERFLY VALVE, 8 IN, Cast Iron",40141615,28000
REC_2245,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 IN",40141615,28000
REC_2246,4,BPCL,"8 IN, PN16, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2247,4,IOCL,"8 IN, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2248,4,IOCL,"8 INCH, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2249,4,BPCL,"BUTTERFLY VALVE, 8 IN, PN16, Cast Iron",40141615,28000
REC_2250,4,IOCL,"8 "", BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2251,4,OIL,"PN16, BUTTERFLY VALVE, 8 INCH, Cast Iron",40141615,28000
REC_2252,4,IOCL,"8 IN, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2253,4,IOCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 INCH",40141615,28000
REC_2254,4,IOCL,"PN16, Cast Iron, BUTTERFLY VALVE, 8 """,40141615,28000
REC_2255,4,IOCL,"BUTTERFLY VALVE, 8 INCH, PN16, Cast Iron",40141615,28000
REC_2256,4,ONGC,"BUTTERFLY VALVE, 8 INCH, PN16, Cast Iron",40141615,28000
REC_2257,4,ONGC,"8 "", Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2258,4,BPCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 IN",40141615,28000
REC_2259,4,OIL,"8 IN, BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2260,4,BPCL,"8 INCH, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2261,4,BPCL,"Cast Iron, 8 "", PN16, BUTTERFLY VALVE",40141615,28000
REC_2262,4,OIL,"BUTTERFLY VALVE, Cast Iron, PN16, 8 IN",40141615,28000
REC_2263,4,BPCL,"Cast Iron, BUTTERFLY VALVE, PN16, 8 """,40141615,28000
REC_2264,4,IOCL,"Cast Iron, 8 IN, PN16, BUTTERFLY VALVE",40141615,28000
REC_2265,4,OIL,"8 INCH, PN16, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2266,4,ONGC,"PN16, 8 "", BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2267,4,ONGC,"PN16, 8 IN, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2268,4,BPCL,"8 IN, BUTTERFLY VALVE, Cast Iron, PN16",40141615,28000
REC_2269,4,BPCL,"BUTTERFLY VALVE, Cast Iron, PN16, 8 INCH",40141615,28000
REC_2270,4,IOCL,"BUTTERFLY VALVE, PN16, 8 IN, Cast Iron",40141615,28000
REC_2271,4,ONGC,"Cast Iron, PN16, 8 IN, BUTTERFLY VALVE",40141615,28000
REC_2272,4,OIL,"PN16, 8 INCH, BUTTERFLY VALVE, Cast Iron",40141615,28000
REC_2273,4,OIL,"8 IN, Cast Iron, BUTTERFLY VALVE, PN16",40141615,28000
REC_2274,4,IOCL,"PN16, Cast Iron, 8 INCH, BUTTERFLY VALVE",40141615,28000
REC_2275,4,BPCL,"PN16, BUTTERFLY VALVE, Cast Iron, 8 """,40141615,28000
REC_2276,4,ONGC,"8 IN, BUTTERFLY VALVE, PN16, Cast Iron",40141615,28000
REC_2277,4,ONGC,"8 IN, PN16, Cast Iron, BUTTERFLY VALVE",40141615,28000
REC_2278,4,OIL,"Cast Iron, BUTTERFLY VALVE, 8 IN, PN16",40141615,28000
REC_2279,4,IOCL,"BUTTERFLY VALVE, 8 INCH, PN16, Cast Iron",40141615,28000
REC_2280,5,IOCL,"PN25, CENTRIFUGAL PUMP, SS316, 3 IN",40151503,120000
REC_2281,5,OIL,"PN25, 3 IN, STAINLESS STEEL, CENTRIFUGAL PUMP",40151503,120000
REC_2282,5,BPCL,"STAINLESS STEEL, CENTRIFUGAL PUMP, 3 INCH, PN25",40151503,120000
REC_2283,5,IOCL,"PN25, 3 INCH, CENTRIFUGAL PUMP, SS",40151503,120000
REC_2284,5,IOCL,"STAINLESS STEEL, 3 INCH, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2285,5,OIL,"3 INCH, SS316, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2286,5,BPCL,"PN25, CENTRIFUGAL PUMP, 3 INCH, SS316",40151503,120000
REC_2287,5,ONGC,"PN25, 3 IN, CENTRIFUGAL PUMP, SS316",40151503,120000
REC_2288,5,BPCL,"PN25, SS, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2289,5,IOCL,"PN25, STAINLESS STEEL, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2290,5,ONGC,"3 IN, PN25, SS, CENTRIFUGAL PUMP",40151503,120000
REC_2291,5,ONGC,"PN25, 3 INCH, CENTRIFUGAL PUMP, SS316",40151503,120000
REC_2292,5,ONGC,"CENTRIFUGAL PUMP, PN25, 3 IN, SS316",40151503,120000
REC_2293,5,BPCL,"PN25, SS316, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2294,5,IOCL,"3 IN, CENTRIFUGAL PUMP, SS, PN25",40151503,120000
REC_2295,5,BPCL,"CENTRIFUGAL PUMP, PN25, SS316, 3 IN",40151503,120000
REC_2296,5,BPCL,"CENTRIFUGAL PUMP, SS316, 3 INCH, PN25",40151503,120000
REC_2297,5,IOCL,"SS316, PN25, 3 "", CENTRIFUGAL PUMP",40151503,120000
REC_2298,5,IOCL,"CENTRIFUGAL PUMP, 3 INCH, SS, PN25",40151503,120000
REC_2299,5,IOCL,"PN25, CENTRIFUGAL PUMP, 3 IN, SS",40151503,120000
REC_2300,5,IOCL,"CENTRIFUGAL PUMP, PN25, 3 IN, SS316",40151503,120000
REC_2301,5,OIL,"3 INCH, CENTRIFUGAL PUMP, PN25, SS",40151503,120000
REC_2302,5,OIL,"SS316, PN25, 3 IN, CENTRIFUGAL PUMP",40151503,120000
REC_2303,5,ONGC,"SS316, PN25, 3 IN, CENTRIFUGAL PUMP",40151503,120000
REC_2304,5,BPCL,"3 IN, STAINLESS STEEL, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2305,5,ONGC,"3 "", CENTRIFUGAL PUMP, STAINLESS STEEL, PN25",40151503,120000
REC_2306,5,ONGC,"PN25, 3 IN, SS, CENTRIFUGAL PUMP",40151503,120000
REC_2307,5,BPCL,"PN25, STAINLESS STEEL, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2308,5,OIL,"PN25, SS316, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2309,5,IOCL,"PN25, CENTRIFUGAL PUMP, 3 IN, SS",40151503,120000
REC_2310,5,BPCL,"3 IN, PN25, STAINLESS STEEL, CENTRIFUGAL PUMP",40151503,120000
REC_2311,5,IOCL,"PN25, 3 INCH, CENTRIFUGAL PUMP, SS",40151503,120000
REC_2312,5,BPCL,"PN25, CENTRIFUGAL PUMP, 3 INCH, STAINLESS STEEL",40151503,120000
REC_2313,5,IOCL,"3 INCH, SS316, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2314,5,OIL,"3 INCH, CENTRIFUGAL PUMP, PN25, SS316",40151503,120000
REC_2315,5,IOCL,"STAINLESS STEEL, PN25, 3 IN, CENTRIFUGAL PUMP",40151503,120000
REC_2316,5,BPCL,"PN25, STAINLESS STEEL, 3 INCH, CENTRIFUGAL PUMP",40151503,120000
REC_2317,5,ONGC,"STAINLESS STEEL, PN25, CENTRIFUGAL PUMP, 3 """,40151503,120000
REC_2318,5,OIL,"PN25, 3 IN, CENTRIFUGAL PUMP, SS",40151503,120000
REC_2319,5,BPCL,"STAINLESS STEEL, 3 IN, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2320,5,BPCL,"SS316, CENTRIFUGAL PUMP, 3 IN, PN25",40151503,120000
REC_2321,5,OIL,"CENTRIFUGAL PUMP, PN25, SS316, 3 """,40151503,120000
REC_2322,5,BPCL,"CENTRIFUGAL PUMP, 3 IN, PN25, SS316",40151503,120000
REC_2323,5,IOCL,"CENTRIFUGAL PUMP, SS316, PN25, 3 """,40151503,120000
REC_2324,5,IOCL,"3 IN, CENTRIFUGAL PUMP, STAINLESS STEEL, PN25",40151503,120000
REC_2325,5,ONGC,"PN25, 3 "", CENTRIFUGAL PUMP, SS",40151503,120000
REC_2326,5,OIL,"PN25, CENTRIFUGAL PUMP, STAINLESS STEEL, 3 INCH",40151503,120000
REC_2327,5,OIL,"CENTRIFUGAL PUMP, 3 "", SS, PN25",40151503,120000
REC_2328,5,IOCL,"PN25, 3 IN, SS316, CENTRIFUGAL PUMP",40151503,120000
REC_2329,5,IOCL,"3 IN, SS, CENTRIFUGAL PUMP, PN25",40151503,120000
REC_2330,5,OIL,"SS316, 3 IN, CENTRIFUGAL PUMP, PN25",40151503,120000
REC_2331,5,BPCL,"CENTRIFUGAL PUMP, 3 IN, STAINLESS STEEL, PN25",40151503,120000
REC_2332,5,ONGC,"SS, PN25, 3 INCH, CENTRIFUGAL PUMP",40151503,120000
REC_2333,5,IOCL,"PN25, 3 "", CENTRIFUGAL PUMP, SS",40151503,120000
REC_2334,5,IOCL,"CENTRIFUGAL PUMP, PN25, SS316, 3 IN",40151503,120000
REC_2335,5,IOCL,"PN25, 3 "", CENTRIFUGAL PUMP, STAINLESS STEEL",40151503,120000
REC_2336,5,OIL,"3 INCH, CENTRIFUGAL PUMP, PN25, STAINLESS STEEL",40151503,120000
REC_2337,5,OIL,"3 IN, CENTRIFUGAL PUMP, PN25, STAINLESS STEEL",40151503,120000
REC_2338,5,BPCL,"PN25, CENTRIFUGAL PUMP, SS, 3 IN",40151503,120000
REC_2339,5,OIL,"CENTRIFUGAL PUMP, PN25, 3 IN, SS316",40151503,120000
REC_2340,5,BPCL,"CENTRIFUGAL PUMP, PN25, STAINLESS STEEL, 3 """,40151503,120000
REC_2341,5,OIL,"CENTRIFUGAL PUMP, SS, 3 IN, PN25",40151503,120000
REC_2342,5,IOCL,"PN25, STAINLESS STEEL, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2343,5,ONGC,"CENTRIFUGAL PUMP, PN25, SS, 3 IN",40151503,120000
REC_2344,5,IOCL,"SS316, 3 INCH, PN25, CENTRIFUGAL PUMP",40151503,120000
REC_2345,5,ONGC,"3 IN, CENTRIFUGAL PUMP, STAINLESS STEEL, PN25",40151503,120000
REC_2346,5,OIL,"CENTRIFUGAL PUMP, SS, 3 "", PN25",40151503,120000
REC_2347,5,ONGC,"CENTRIFUGAL PUMP, SS316, PN25, 3 IN",40151503,120000
REC_2348,5,BPCL,"CENTRIFUGAL PUMP, PN25, 3 "", SS316",40151503,120000
REC_2349,5,OIL,"CENTRIFUGAL PUMP, 3 IN, PN25, SS316",40151503,120000
REC_2350,5,IOCL,"CENTRIFUGAL PUMP, PN25, 3 INCH, SS",40151503,120000
REC_2351,5,OIL,"3 IN, PN25, CENTRIFUGAL PUMP, STAINLESS STEEL",40151503,120000
REC_2352,5,OIL,"SS316, PN25, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2353,5,IOCL,"3 INCH, CENTRIFUGAL PUMP, STAINLESS STEEL, PN25",40151503,120000
REC_2354,5,ONGC,"CENTRIFUGAL PUMP, SS316, 3 INCH, PN25",40151503,120000
REC_2355,5,IOCL,"3 IN, PN25, SS316, CENTRIFUGAL PUMP",40151503,120000
REC_2356,5,IOCL,"3 INCH, CENTRIFUGAL PUMP, SS316, PN25",40151503,120000
REC_2357,5,BPCL,"3 "", PN25, SS, CENTRIFUGAL PUMP",40151503,120000
REC_2358,5,OIL,"CENTRIFUGAL PUMP, STAINLESS STEEL, PN25, 3 IN",40151503,120000
REC_2359,5,OIL,"PN25, SS316, CENTRIFUGAL PUMP, 3 IN",40151503,120000
REC_2360,5,OIL,"PN25, CENTRIFUGAL PUMP, SS, 3 """,40151503,120000
REC_2361,5,IOCL,"CENTRIFUGAL PUMP, PN25, STAINLESS STEEL, 3 IN",40151503,120000
REC_2362,5,ONGC,"CENTRIFUGAL PUMP, SS, 3 IN, PN25",40151503,120000
REC_2363,5,BPCL,"CENTRIFUGAL PUMP, PN25, 3 IN, SS",40151503,120000
REC_2364,5,BPCL,"STAINLESS STEEL, CENTRIFUGAL PUMP, 3 IN, PN25",40151503,120000
REC_2365,5,BPCL,"3 IN, CENTRIFUGAL PUMP, SS, PN25",40151503,120000
